GMT Time Correction = -28800
Lg20 (Basic Log) Log:
Rec #,Date ,Time,       IntTemp [C],       WetDryState
  15127,8/17/2012, 20:15:29,              8.31,                 0
  15128,8/17/2012, 20:15:59,              8.31,                 0
  15129,8/17/2012, 20:16:29,              8.31,                 0
  15130,8/17/2012, 20:16:59,              8.27,                 0
  15131,8/17/2012, 20:17:29,              8.22,                 0
  15132,8/17/2012, 20:17:59,              8.22,                 0
  15133,8/17/2012, 20:18:29,              8.27,                 0
  15134,8/17/2012, 20:18:59,              8.27,                 1
  15135,8/17/2012, 20:19:29,              9.63,                 1
  15136,8/17/2012, 20:19:59,             11.45,                 1
  15137,8/17/2012, 20:20:29,             11.97,                 1
  15138,8/17/2012, 20:20:59,             11.97,                 0
  15139,8/17/2012, 20:21:29,             11.97,                 0
  15140,8/17/2012, 20:21:59,             11.97,                 0
  15141,8/17/2012, 20:22:29,             11.97,                 0
  15142,8/17/2012, 20:22:59,             11.97,                 0
  15143,8/17/2012, 20:23:29,             11.97,                 0
  15144,8/17/2012, 20:23:59,             11.97,                 0
  15145,8/17/2012, 20:24:29,             11.97,                 0
  15146,8/17/2012, 20:24:59,             11.97,                 0
  15147,8/17/2012, 20:25:29,             11.97,                 0
  15148,8/17/2012, 20:25:59,             11.97,                 0
  15149,8/17/2012, 20:26:29,             11.97,                 0
  15150,8/17/2012, 20:26:59,             11.97,                 0
  15151,8/17/2012, 20:27:29,             11.88,                 0
  15152,8/17/2012, 20:27:59,             11.88,                 1
  15153,8/17/2012, 20:28:29,             11.92,                 0
  15154,8/17/2012, 20:28:59,             11.92,                 0
  15155,8/17/2012, 20:29:29,             11.97,                 0
  15156,8/17/2012, 20:29:59,             11.97,                 0
  15157,8/17/2012, 20:30:29,             11.97,                 0
  15158,8/17/2012, 20:30:59,             11.97,                 0
  15159,8/17/2012, 20:31:29,             11.97,                 0
  15160,8/17/2012, 20:31:59,             11.97,                 0
  15161,8/17/2012, 20:32:29,             11.97,                 0
  15162,8/17/2012, 20:32:59,             11.97,                 0
  15163,8/17/2012, 20:33:29,             11.97,                 0
  15164,8/17/2012, 20:33:59,             11.97,                 1
  15165,8/17/2012, 20:34:29,             11.45,                 0
  15166,8/17/2012, 20:34:59,             11.03,                 0
  15167,8/17/2012, 20:35:29,             11.22,                 0
  15168,8/17/2012, 20:35:59,             11.31,                 0
  15169,8/17/2012, 20:36:29,             11.22,                 0
  15170,8/17/2012, 20:36:59,             11.22,                 0
  15171,8/17/2012, 20:37:29,             11.64,                 0
  15172,8/17/2012, 20:37:59,             11.97,                 1
  15173,8/17/2012, 20:38:29,             11.97,                 1
  15174,8/17/2012, 20:38:59,             11.97,                 0
  15175,8/17/2012, 20:39:29,             11.97,                 0
  15176,8/17/2012, 20:39:59,             11.97,                 0
  15177,8/17/2012, 20:40:29,             11.97,                 0
  15178,8/17/2012, 20:40:59,             11.97,                 0
  15179,8/17/2012, 20:41:29,             11.97,                 0
  15180,8/17/2012, 20:41:59,             11.97,                 0
  15181,8/17/2012, 20:42:29,             11.97,                 0
  15182,8/17/2012, 20:42:59,             11.97,                 1
  15183,8/17/2012, 20:43:29,             11.97,                 1
  15184,8/17/2012, 20:43:59,             11.97,                 1
  15185,8/17/2012, 20:44:29,             11.97,                 1
  15186,8/17/2012, 20:44:59,             11.97,                 1
  15187,8/17/2012, 20:45:29,             11.97,                 0
  15188,8/17/2012, 20:45:59,              8.83,                 0
  15189,8/17/2012, 20:46:29,              6.91,                 0
  15190,8/17/2012, 20:46:59,              8.50,                 0
  15191,8/17/2012, 20:47:29,              8.88,                 0
  15192,8/17/2012, 20:47:59,              9.02,                 0
  15193,8/17/2012, 20:48:29,              9.02,                 0
  15194,8/17/2012, 20:48:59,              9.02,                 0
  15195,8/17/2012, 20:49:29,              9.02,                 0
  15196,8/17/2012, 20:49:59,              9.06,                 0
  15197,8/17/2012, 20:50:29,              9.06,                 0
  15198,8/17/2012, 20:50:59,              9.39,                 0
  15199,8/17/2012, 20:51:29,             11.36,                 0
  15200,8/17/2012, 20:51:59,              9.72,                 0
  15201,8/17/2012, 20:52:29,              9.20,                 0
  15202,8/17/2012, 20:52:59,              9.11,                 0
  15203,8/17/2012, 20:53:29,              9.06,                 0
  15204,8/17/2012, 20:53:59,              9.06,                 0
  15205,8/17/2012, 20:54:29,              9.06,                 0
  15206,8/17/2012, 20:54:59,              9.06,                 0
  15207,8/17/2012, 20:55:29,              9.06,                 0
  15208,8/17/2012, 20:55:59,              9.06,                 0
  15209,8/17/2012, 20:56:29,              9.02,                 0
  15210,8/17/2012, 20:56:59,              9.02,                 0
  15211,8/17/2012, 20:57:29,              9.06,                 0
  15212,8/17/2012, 20:57:59,              9.06,                 0
  15213,8/17/2012, 20:58:29,              9.06,                 0
  15214,8/17/2012, 20:58:59,              8.97,                 0
  15215,8/17/2012, 20:59:29,              7.00,                 0
  15216,8/17/2012, 20:59:59,              8.36,                 0
  15217,8/17/2012, 21:00:29,              9.48,                 1
  15218,8/17/2012, 21:00:59,             11.64,                 1
  15219,8/17/2012, 21:01:29,             11.97,                 1
  15220,8/17/2012, 21:01:59,             11.97,                 1
  15221,8/17/2012, 21:02:29,             11.97,                 1
  15222,8/17/2012, 21:02:59,             11.97,                 1
  15223,8/17/2012, 21:03:29,             11.97,                 1
  15224,8/17/2012, 21:03:59,             11.97,                 1
  15225,8/17/2012, 21:04:29,             11.97,                 0
  15226,8/17/2012, 21:04:59,              7.14,                 0
  15227,8/17/2012, 21:05:29,              6.72,                 0
  15228,8/17/2012, 21:05:59,              7.23,                 0
  15229,8/17/2012, 21:06:29,              5.83,                 0
  15230,8/17/2012, 21:06:59,              7.05,                 0
  15231,8/17/2012, 21:07:29,              6.44,                 0
  15232,8/17/2012, 21:07:59,              5.73,                 0
  15233,8/17/2012, 21:08:29,              7.42,                 0
  15234,8/17/2012, 21:08:59,              6.25,                 0
  15235,8/17/2012, 21:09:29,              5.97,                 0
  15236,8/17/2012, 21:09:59,              7.38,                 0
  15237,8/17/2012, 21:10:29,              5.92,                 0
  15238,8/17/2012, 21:10:59,              6.72,                 0
  15239,8/17/2012, 21:11:29,              6.81,                 0
  15240,8/17/2012, 21:11:59,              5.78,                 0
  15241,8/17/2012, 21:12:29,              7.05,                 0
  15242,8/17/2012, 21:12:59,              6.95,                 0
  15243,8/17/2012, 21:13:29,              5.78,                 0
  15244,8/17/2012, 21:13:59,              7.23,                 0
  15245,8/17/2012, 21:14:29,              7.00,                 0
  15246,8/17/2012, 21:14:59,              5.78,                 0
  15247,8/17/2012, 21:15:29,              7.52,                 0
  15248,8/17/2012, 21:15:59,              6.53,                 0
  15249,8/17/2012, 21:16:29,              5.73,                 0
  15250,8/17/2012, 21:16:59,              7.52,                 0
  15251,8/17/2012, 21:17:29,              6.16,                 0
  15252,8/17/2012, 21:17:59,              6.25,                 0
  15253,8/17/2012, 21:18:29,              7.52,                 0
  15254,8/17/2012, 21:18:59,              5.97,                 0
  15255,8/17/2012, 21:19:29,              7.14,                 0
  15256,8/17/2012, 21:19:59,              7.23,                 0
  15257,8/17/2012, 21:20:29,              5.88,                 0
  15258,8/17/2012, 21:20:59,              7.28,                 0
  15259,8/17/2012, 21:21:29,              7.23,                 0
  15260,8/17/2012, 21:21:59,              5.88,                 0
  15261,8/17/2012, 21:22:29,              7.23,                 0
  15262,8/17/2012, 21:22:59,              6.95,                 0
  15263,8/17/2012, 21:23:29,              5.88,                 0
  15264,8/17/2012, 21:23:59,              7.66,                 0
  15265,8/17/2012, 21:24:29,              6.48,                 0
  15266,8/17/2012, 21:24:59,              5.92,                 0
  15267,8/17/2012, 21:25:29,              7.70,                 0
  15268,8/17/2012, 21:25:59,              6.16,                 0
  15269,8/17/2012, 21:26:29,              7.23,                 0
  15270,8/17/2012, 21:26:59,              6.44,                 0
  15271,8/17/2012, 21:27:29,              5.97,                 0
  15272,8/17/2012, 21:27:59,              7.66,                 0
  15273,8/17/2012, 21:28:29,              7.98,                 0
  15274,8/17/2012, 21:28:59,              6.11,                 0
  15275,8/17/2012, 21:29:29,              7.38,                 0
  15276,8/17/2012, 21:29:59,              7.19,                 0
  15277,8/17/2012, 21:30:29,              5.83,                 0
  15278,8/17/2012, 21:30:59,              7.42,                 0
  15279,8/17/2012, 21:31:29,              6.77,                 0
  15280,8/17/2012, 21:31:59,              5.73,                 0
  15281,8/17/2012, 21:32:29,              7.47,                 0
  15282,8/17/2012, 21:32:59,              6.67,                 0
  15283,8/17/2012, 21:33:29,              6.02,                 0
  15284,8/17/2012, 21:33:59,              7.75,                 0
  15285,8/17/2012, 21:34:29,              6.16,                 0
  15286,8/17/2012, 21:34:59,              7.00,                 0
  15287,8/17/2012, 21:35:29,              7.94,                 0
  15288,8/17/2012, 21:35:59,              6.44,                 0
  15289,8/17/2012, 21:36:29,              6.81,                 0
  15290,8/17/2012, 21:36:59,              7.52,                 0
  15291,8/17/2012, 21:37:29,              5.92,                 0
  15292,8/17/2012, 21:37:59,              7.52,                 0
  15293,8/17/2012, 21:38:29,              7.98,                 0
  15294,8/17/2012, 21:38:59,              8.08,                 0
  15295,8/17/2012, 21:39:29,              8.08,                 0
  15296,8/17/2012, 21:39:59,              8.08,                 0
  15297,8/17/2012, 21:40:29,              6.20,                 0
  15298,8/17/2012, 21:40:59,              6.91,                 0
  15299,8/17/2012, 21:41:29,              6.95,                 0
  15300,8/17/2012, 21:41:59,              5.78,                 0
  15301,8/17/2012, 21:42:29,              7.23,                 0
  15302,8/17/2012, 21:42:59,              7.09,                 0
  15303,8/17/2012, 21:43:29,              5.97,                 0
  15304,8/17/2012, 21:43:59,              7.61,                 0
  15305,8/17/2012, 21:44:29,              6.02,                 0
  15306,8/17/2012, 21:44:59,              6.86,                 0
  15307,8/17/2012, 21:45:29,              7.80,                 0
  15308,8/17/2012, 21:45:59,              6.30,                 0
  15309,8/17/2012, 21:46:29,              6.81,                 0
  15310,8/17/2012, 21:46:59,              7.75,                 1
  15311,8/17/2012, 21:47:29,              8.55,                 1
  15312,8/17/2012, 21:47:59,              7.75,                 0
  15313,8/17/2012, 21:48:29,              6.11,                 0
  15314,8/17/2012, 21:48:59,              5.88,                 0
  15315,8/17/2012, 21:49:29,              5.92,                 0
  15316,8/17/2012, 21:49:59,              5.45,                 0
  15317,8/17/2012, 21:50:29,              5.69,                 0
  15318,8/17/2012, 21:50:59,              5.83,                 0
  15319,8/17/2012, 21:51:29,              5.45,                 0
  15320,8/17/2012, 21:51:59,              5.59,                 0
  15321,8/17/2012, 21:52:29,              5.69,                 0
  15322,8/17/2012, 21:52:59,              5.41,                 0
  15323,8/17/2012, 21:53:29,              5.45,                 0
  15324,8/17/2012, 21:53:59,              5.73,                 0
  15325,8/17/2012, 21:54:29,              5.41,                 0
  15326,8/17/2012, 21:54:59,              5.41,                 0
  15327,8/17/2012, 21:55:29,              5.55,                 0
  15328,8/17/2012, 21:55:59,              5.73,                 0
  15329,8/17/2012, 21:56:29,              5.83,                 0
  15330,8/17/2012, 21:56:59,              5.45,                 0
  15331,8/17/2012, 21:57:29,              5.64,                 0
  15332,8/17/2012, 21:57:59,              5.78,                 0
  15333,8/17/2012, 21:58:29,              5.45,                 0
  15334,8/17/2012, 21:58:59,              5.55,                 0
  15335,8/17/2012, 21:59:29,              5.55,                 0
  15336,8/17/2012, 21:59:59,              5.73,                 0
  15337,8/17/2012, 22:00:29,              5.83,                 0
  15338,8/17/2012, 22:00:59,              5.45,                 0
  15339,8/17/2012, 22:01:29,              5.59,                 0
  15340,8/17/2012, 22:01:59,              5.73,                 0
  15341,8/17/2012, 22:02:29,              5.41,                 0
  15342,8/17/2012, 22:02:59,              5.36,                 0
  15343,8/17/2012, 22:03:29,              5.55,                 0
  15344,8/17/2012, 22:03:59,              5.73,                 0
  15345,8/17/2012, 22:04:29,              5.73,                 0
  15346,8/17/2012, 22:04:59,              5.73,                 0
  15347,8/17/2012, 22:05:29,              5.31,                 0
  15348,8/17/2012, 22:05:59,              5.50,                 0
  15349,8/17/2012, 22:06:29,              5.55,                 0
  15350,8/17/2012, 22:06:59,              5.78,                 0
  15351,8/17/2012, 22:07:29,              5.45,                 0
  15352,8/17/2012, 22:07:59,              5.50,                 0
  15353,8/17/2012, 22:08:29,              5.17,                 0
  15354,8/17/2012, 22:08:59,              5.08,                 0
  15355,8/17/2012, 22:09:29,              5.03,                 0
  15356,8/17/2012, 22:09:59,              5.03,                 0
  15357,8/17/2012, 22:10:29,              5.03,                 0
  15358,8/17/2012, 22:10:59,              5.03,                 0
  15359,8/17/2012, 22:11:29,              5.03,                 0
  15360,8/17/2012, 22:11:59,              5.03,                 0
  15361,8/17/2012, 22:12:29,              5.03,                 0
  15362,8/17/2012, 22:12:59,              5.03,                 0
  15363,8/17/2012, 22:13:29,              5.03,                 0
  15364,8/17/2012, 22:13:59,              5.03,                 0
  15365,8/17/2012, 22:14:29,              5.08,                 0
  15366,8/17/2012, 22:14:59,              5.55,                 0
  15367,8/17/2012, 22:15:29,              5.22,                 0
  15368,8/17/2012, 22:15:59,              5.08,                 0
  15369,8/17/2012, 22:16:29,              5.08,                 0
  15370,8/17/2012, 22:16:59,              5.08,                 0
  15371,8/17/2012, 22:17:29,              5.03,                 0
  15372,8/17/2012, 22:17:59,              5.03,                 0
  15373,8/17/2012, 22:18:29,              5.03,                 0
  15374,8/17/2012, 22:18:59,              5.03,                 0
  15375,8/17/2012, 22:19:29,              5.64,                 0
  15376,8/17/2012, 22:19:59,              5.92,                 0
  15377,8/17/2012, 22:20:29,              5.92,                 0
  15378,8/17/2012, 22:20:59,              5.55,                 0
  15379,8/17/2012, 22:21:29,              5.59,                 0
  15380,8/17/2012, 22:21:59,              5.13,                 0
  15381,8/17/2012, 22:22:29,              5.73,                 0
  15382,8/17/2012, 22:22:59,              5.64,                 0
  15383,8/17/2012, 22:23:29,              5.64,                 0
  15384,8/17/2012, 22:23:59,              5.64,                 0
  15385,8/17/2012, 22:24:29,              5.69,                 0
  15386,8/17/2012, 22:24:59,              5.92,                 0
  15387,8/17/2012, 22:25:29,              5.55,                 0
  15388,8/17/2012, 22:25:59,              5.59,                 0
  15389,8/17/2012, 22:26:29,              5.88,                 0
  15390,8/17/2012, 22:26:59,              5.45,                 0
  15391,8/17/2012, 22:27:29,              5.41,                 0
  15392,8/17/2012, 22:27:59,              5.64,                 0
  15393,8/17/2012, 22:28:29,              6.02,                 0
  15394,8/17/2012, 22:28:59,              5.27,                 0
  15395,8/17/2012, 22:29:29,              5.78,                 0
  15396,8/17/2012, 22:29:59,              5.45,                 0
  15397,8/17/2012, 22:30:29,              5.41,                 0
  15398,8/17/2012, 22:30:59,              5.78,                 0
  15399,8/17/2012, 22:31:29,              5.45,                 0
  15400,8/17/2012, 22:31:59,              5.50,                 0
  15401,8/17/2012, 22:32:29,              5.83,                 0
  15402,8/17/2012, 22:32:59,              5.78,                 0
  15403,8/17/2012, 22:33:29,              5.36,                 0
  15404,8/17/2012, 22:33:59,              5.08,                 0
  15405,8/17/2012, 22:34:29,              5.08,                 0
  15406,8/17/2012, 22:34:59,              5.88,                 0
  15407,8/17/2012, 22:35:29,              6.58,                 0
  15408,8/17/2012, 22:35:59,              7.52,                 0
  15409,8/17/2012, 22:36:29,              7.33,                 0
  15410,8/17/2012, 22:36:59,              5.97,                 0
  15411,8/17/2012, 22:37:29,              5.59,                 0
  15412,8/17/2012, 22:37:59,              6.30,                 0
  15413,8/17/2012, 22:38:29,              8.27,                 0
  15414,8/17/2012, 22:38:59,              8.31,                 0
  15415,8/17/2012, 22:39:29,              5.36,                 0
  15416,8/17/2012, 22:39:59,              5.59,                 1
  15417,8/17/2012, 22:40:29,              7.56,                 1
  15418,8/17/2012, 22:40:59,              9.39,                 1
  15419,8/17/2012, 22:41:29,             10.80,                 0
  15420,8/17/2012, 22:41:59,              8.08,                 0
  15421,8/17/2012, 22:42:29,              4.94,                 0
  15422,8/17/2012, 22:42:59,              5.36,                 0
  15423,8/17/2012, 22:43:29,              4.80,                 0
  15424,8/17/2012, 22:43:59,              5.22,                 0
  15425,8/17/2012, 22:44:29,              5.59,                 0
  15426,8/17/2012, 22:44:59,              7.23,                 0
  15427,8/17/2012, 22:45:29,              9.02,                 0
  15428,8/17/2012, 22:45:59,             10.42,                 1
  15429,8/17/2012, 22:46:29,             11.59,                 1
  15430,8/17/2012, 22:46:59,             11.97,                 1
  15431,8/17/2012, 22:47:29,             11.97,                 1
  15432,8/17/2012, 22:47:59,              9.95,                 0
  15433,8/17/2012, 22:48:29,              5.69,                 0
  15434,8/17/2012, 22:48:59,              5.22,                 0
  15435,8/17/2012, 22:49:29,              4.94,                 0
  15436,8/17/2012, 22:49:59,              4.89,                 0
  15437,8/17/2012, 22:50:29,              5.27,                 0
  15438,8/17/2012, 22:50:59,              4.70,                 0
  15439,8/17/2012, 22:51:29,              5.08,                 1
  15440,8/17/2012, 22:51:59,              6.30,                 0
  15441,8/17/2012, 22:52:29,              7.66,                 0
  15442,8/17/2012, 22:52:59,              9.30,                 0
  15443,8/17/2012, 22:53:29,             10.75,                 0
  15444,8/17/2012, 22:53:59,             11.97,                 1
  15445,8/17/2012, 22:54:29,             11.97,                 1
  15446,8/17/2012, 22:54:59,             11.97,                 1
  15447,8/17/2012, 22:55:29,              7.80,                 0
  15448,8/17/2012, 22:55:59,              5.92,                 0
  15449,8/17/2012, 22:56:29,              7.05,                 1
  15450,8/17/2012, 22:56:59,              9.20,                 1
  15451,8/17/2012, 22:57:29,             11.03,                 1
  15452,8/17/2012, 22:57:59,              9.02,                 0
  15453,8/17/2012, 22:58:29,              6.06,                 0
  15454,8/17/2012, 22:58:59,              6.06,                 1
  15455,8/17/2012, 22:59:29,              8.13,                 1
  15456,8/17/2012, 22:59:59,              9.95,                 1
  15457,8/17/2012, 23:00:29,             11.36,                 1
  15458,8/17/2012, 23:00:59,              7.09,                 0
  15459,8/17/2012, 23:01:29,              5.41,                 0
  15460,8/17/2012, 23:01:59,              5.69,                 0
  15461,8/17/2012, 23:02:29,              5.22,                 0
  15462,8/17/2012, 23:02:59,              5.83,                 1
  15463,8/17/2012, 23:03:29,              7.52,                 1
  15464,8/17/2012, 23:03:59,              8.97,                 1
  15465,8/17/2012, 23:04:29,              6.67,                 0
  15466,8/17/2012, 23:04:59,              4.98,                 0
  15467,8/17/2012, 23:05:29,              4.98,                 0
  15468,8/17/2012, 23:05:59,              5.03,                 0
  15469,8/17/2012, 23:06:29,              4.66,                 0
  15470,8/17/2012, 23:06:59,              5.13,                 0
  15471,8/17/2012, 23:07:29,              4.84,                 0
  15472,8/17/2012, 23:07:59,              4.89,                 0
  15473,8/17/2012, 23:08:29,              5.31,                 0
  15474,8/17/2012, 23:08:59,              4.70,                 0
  15475,8/17/2012, 23:09:29,              5.22,                 0
  15476,8/17/2012, 23:09:59,              5.36,                 0
  15477,8/17/2012, 23:10:29,              4.75,                 0
  15478,8/17/2012, 23:10:59,              5.08,                 0
  15479,8/17/2012, 23:11:29,              5.31,                 0
  15480,8/17/2012, 23:11:59,              4.70,                 0
  15481,8/17/2012, 23:12:29,              5.22,                 0
  15482,8/17/2012, 23:12:59,              5.08,                 0
  15483,8/17/2012, 23:13:29,              4.75,                 0
  15484,8/17/2012, 23:13:59,              5.36,                 0
  15485,8/17/2012, 23:14:29,              4.80,                 0
  15486,8/17/2012, 23:14:59,              5.08,                 0
  15487,8/17/2012, 23:15:29,              5.08,                 0
  15488,8/17/2012, 23:15:59,              5.31,                 0
  15489,8/17/2012, 23:16:29,              5.45,                 0
  15490,8/17/2012, 23:16:59,              5.45,                 0
  15491,8/17/2012, 23:17:29,              5.45,                 0
  15492,8/17/2012, 23:17:59,              5.45,                 0
  15493,8/17/2012, 23:18:29,              5.45,                 0
  15494,8/17/2012, 23:18:59,              5.45,                 0
  15495,8/17/2012, 23:19:29,              5.45,                 0
  15496,8/17/2012, 23:19:59,              5.45,                 0
  15497,8/17/2012, 23:20:29,              5.45,                 0
  15498,8/17/2012, 23:20:59,              5.45,                 0
  15499,8/17/2012, 23:21:29,              5.45,                 0
  15500,8/17/2012, 23:21:59,              5.45,                 0
  15501,8/17/2012, 23:22:29,              5.50,                 0
  15502,8/17/2012, 23:22:59,              5.50,                 0
  15503,8/17/2012, 23:23:29,              5.55,                 0
  15504,8/17/2012, 23:23:59,              5.55,                 0
  15505,8/17/2012, 23:24:29,              5.55,                 0
  15506,8/17/2012, 23:24:59,              5.97,                 0
  15507,8/17/2012, 23:25:29,              7.80,                 0
  15508,8/17/2012, 23:25:59,              8.83,                 0
  15509,8/17/2012, 23:26:29,              6.39,                 0
  15510,8/17/2012, 23:26:59,              6.30,                 1
  15511,8/17/2012, 23:27:29,              9.44,                 1
  15512,8/17/2012, 23:27:59,             11.97,                 1
  15513,8/17/2012, 23:28:29,             11.97,                 1
  15514,8/17/2012, 23:28:59,             11.97,                 1
  15515,8/17/2012, 23:29:29,             11.97,                 1
  15516,8/17/2012, 23:29:59,             11.97,                 1
  15517,8/17/2012, 23:30:29,             11.97,                 1
  15518,8/17/2012, 23:30:59,             11.97,                 1
  15519,8/17/2012, 23:31:29,             11.97,                 1
  15520,8/17/2012, 23:31:59,             11.97,                 1
  15521,8/17/2012, 23:32:29,             11.97,                 1
  15522,8/17/2012, 23:32:59,             11.97,                 1
  15523,8/17/2012, 23:33:29,             11.97,                 1
  15524,8/17/2012, 23:33:59,             11.97,                 1
  15525,8/17/2012, 23:34:29,             11.97,                 1
  15526,8/17/2012, 23:34:59,             11.97,                 1
  15527,8/17/2012, 23:35:29,             11.97,                 1
  15528,8/17/2012, 23:35:59,             11.97,                 1
  15529,8/17/2012, 23:36:29,             11.97,                 1
  15530,8/17/2012, 23:36:59,             11.97,                 1
  15531,8/17/2012, 23:37:29,             11.97,                 1
  15532,8/17/2012, 23:37:59,             11.97,                 0
  15533,8/17/2012, 23:38:29,              7.56,                 0
  15534,8/17/2012, 23:38:59,              5.55,                 0
  15535,8/17/2012, 23:39:29,              4.80,                 0
  15536,8/17/2012, 23:39:59,              5.36,                 0
  15537,8/17/2012, 23:40:29,              4.80,                 0
  15538,8/17/2012, 23:40:59,              5.08,                 0
  15539,8/17/2012, 23:41:29,              5.03,                 0
  15540,8/17/2012, 23:41:59,              4.75,                 0
  15541,8/17/2012, 23:42:29,              5.36,                 0
  15542,8/17/2012, 23:42:59,              4.75,                 0
  15543,8/17/2012, 23:43:29,              5.22,                 0
  15544,8/17/2012, 23:43:59,              5.17,                 0
  15545,8/17/2012, 23:44:29,              4.80,                 0
  15546,8/17/2012, 23:44:59,              5.36,                 0
  15547,8/17/2012, 23:45:29,              5.45,                 0
  15548,8/17/2012, 23:45:59,              4.94,                 0
  15549,8/17/2012, 23:46:29,              4.98,                 0
  15550,8/17/2012, 23:46:59,              5.41,                 0
  15551,8/17/2012, 23:47:29,              4.89,                 0
  15552,8/17/2012, 23:47:59,              4.94,                 0
  15553,8/17/2012, 23:48:29,              5.41,                 0
  15554,8/17/2012, 23:48:59,              4.84,                 0
  15555,8/17/2012, 23:49:29,              5.08,                 0
  15556,8/17/2012, 23:49:59,              5.22,                 0
  15557,8/17/2012, 23:50:29,              4.70,                 0
  15558,8/17/2012, 23:50:59,              5.27,                 0
  15559,8/17/2012, 23:51:29,              5.08,                 0
  15560,8/17/2012, 23:51:59,              4.94,                 0
  15561,8/17/2012, 23:52:29,              5.36,                 0
  15562,8/17/2012, 23:52:59,              4.75,                 0
  15563,8/17/2012, 23:53:29,              5.27,                 0
  15564,8/17/2012, 23:53:59,              5.45,                 0
  15565,8/17/2012, 23:54:29,              5.50,                 0
  15566,8/17/2012, 23:54:59,              5.55,                 0
  15567,8/17/2012, 23:55:29,              5.55,                 0
  15568,8/17/2012, 23:55:59,              5.50,                 0
  15569,8/17/2012, 23:56:29,              5.50,                 0
  15570,8/17/2012, 23:56:59,              5.50,                 0
  15571,8/17/2012, 23:57:29,              5.83,                 0
  15572,8/17/2012, 23:57:59,              6.81,                 0
  15573,8/17/2012, 23:58:29,              8.97,                 0
  15574,8/17/2012, 23:58:59,             10.94,                 1
  15575,8/17/2012, 23:59:29,             11.97,                 0
  15576,8/17/2012, 23:59:59,             11.97,                 0
  15577,8/18/2012, 00:00:29,             11.97,                 0
  15578,8/18/2012, 00:00:59,             11.97,                 0
  15579,8/18/2012, 00:01:29,             11.97,                 0
  15580,8/18/2012, 00:01:59,             11.97,                 0
  15581,8/18/2012, 00:02:29,             11.97,                 0
  15582,8/18/2012, 00:02:59,             11.97,                 0
  15583,8/18/2012, 00:03:29,             11.97,                 1
  15584,8/18/2012, 00:03:59,             11.97,                 1
  15585,8/18/2012, 00:04:29,             11.97,                 1
  15586,8/18/2012, 00:04:59,             11.97,                 1
  15587,8/18/2012, 00:05:29,             11.97,                 1
  15588,8/18/2012, 00:05:59,             11.97,                 1
  15589,8/18/2012, 00:06:29,             11.97,                 1
  15590,8/18/2012, 00:06:59,             11.97,                 1
  15591,8/18/2012, 00:07:29,             11.97,                 1
  15592,8/18/2012, 00:07:59,             11.97,                 1
  15593,8/18/2012, 00:08:29,             11.97,                 1
  15594,8/18/2012, 00:08:59,             11.97,                 1
  15595,8/18/2012, 00:09:29,             11.97,                 1
  15596,8/18/2012, 00:09:59,             11.97,                 1
  15597,8/18/2012, 00:10:29,             11.97,                 1
  15598,8/18/2012, 00:10:59,             11.97,                 1
  15599,8/18/2012, 00:11:29,             11.97,                 1
  15600,8/18/2012, 00:11:59,             11.97,                 1
  15601,8/18/2012, 00:12:29,             11.97,                 1
  15602,8/18/2012, 00:12:59,             11.97,                 1
  15603,8/18/2012, 00:13:29,             11.97,                 1
  15604,8/18/2012, 00:13:59,             11.97,                 1
  15605,8/18/2012, 00:14:29,             11.97,                 1
  15606,8/18/2012, 00:14:59,             11.97,                 1
  15607,8/18/2012, 00:15:29,             11.97,                 1
  15608,8/18/2012, 00:15:59,             11.97,                 1
  15609,8/18/2012, 00:16:29,             11.97,                 1
  15610,8/18/2012, 00:16:59,             11.97,                 1
  15611,8/18/2012, 00:17:29,             11.97,                 1
  15612,8/18/2012, 00:17:59,             11.97,                 1
  15613,8/18/2012, 00:18:29,             11.97,                 1
  15614,8/18/2012, 00:18:59,             11.97,                 1
  15615,8/18/2012, 00:19:29,             11.97,                 1
  15616,8/18/2012, 00:19:59,             11.97,                 1
  15617,8/18/2012, 00:20:29,             11.97,                 1
  15618,8/18/2012, 00:20:59,             11.97,                 1
  15619,8/18/2012, 00:21:29,             11.97,                 1
  15620,8/18/2012, 00:21:59,             11.97,                 1
  15621,8/18/2012, 00:22:29,             11.97,                 1
  15622,8/18/2012, 00:22:59,             11.97,                 1
  15623,8/18/2012, 00:23:29,             11.97,                 1
  15624,8/18/2012, 00:23:59,             11.97,                 1
  15625,8/18/2012, 00:24:29,             11.97,                 1
  15626,8/18/2012, 00:24:59,             11.97,                 1
  15627,8/18/2012, 00:25:29,             11.97,                 1
  15628,8/18/2012, 00:25:59,             11.97,                 1
  15629,8/18/2012, 00:26:29,             11.97,                 1
  15630,8/18/2012, 00:26:59,             11.97,                 1
  15631,8/18/2012, 00:27:29,             11.97,                 1
  15632,8/18/2012, 00:27:59,             11.97,                 1
  15633,8/18/2012, 00:28:29,             11.97,                 1
  15634,8/18/2012, 00:28:59,             11.97,                 1
  15635,8/18/2012, 00:29:29,             11.97,                 1
  15636,8/18/2012, 00:29:59,             11.97,                 1
  15637,8/18/2012, 00:30:29,             11.97,                 1
  15638,8/18/2012, 00:30:59,             11.97,                 1
  15639,8/18/2012, 00:31:29,             11.97,                 1
  15640,8/18/2012, 00:31:59,             11.97,                 1
  15641,8/18/2012, 00:32:29,             11.97,                 1
  15642,8/18/2012, 00:32:59,             11.97,                 1
