GMT Time Correction = -28800
Lg00 (Conditional) Log:
Rec #,Date ,Time,  Pressure [dBars],       IntTemp [C]
  31846,8/17/2012, 18:55:25,              9.49,              5.36
  31847,8/17/2012, 18:55:27,              9.34,              5.36
  31848,8/17/2012, 18:55:29,              9.42,              5.36
  31849,8/17/2012, 18:55:31,              9.32,              5.31
  31850,8/17/2012, 18:55:33,              9.42,              5.27
  31851,8/17/2012, 18:55:35,              9.32,              5.27
  31852,8/17/2012, 18:55:37,              6.99,              5.27
  31853,8/17/2012, 18:55:39,              3.99,              5.27
  31854,8/17/2012, 18:56:13,              1.02,              6.30
  31855,8/17/2012, 18:56:15,              3.12,              6.34
  31856,8/17/2012, 18:56:17,              5.29,              6.34
  31857,8/17/2012, 18:56:19,              7.14,              6.34
  31858,8/17/2012, 18:56:21,              8.97,              6.34
  31859,8/17/2012, 18:56:23,              9.42,              6.30
  31860,8/17/2012, 18:56:25,              9.44,              6.25
  31861,8/17/2012, 18:56:27,              9.47,              6.16
  31862,8/17/2012, 18:56:29,              9.27,              6.06
  31863,8/17/2012, 18:56:31,              9.44,              5.97
  31864,8/17/2012, 18:56:33,              9.42,              5.88
  31865,8/17/2012, 18:56:35,              9.42,              5.78
  31866,8/17/2012, 18:56:37,              9.39,              5.73
  31867,8/17/2012, 18:56:39,              9.34,              5.64
  31868,8/17/2012, 18:56:41,              9.42,              5.59
  31869,8/17/2012, 18:56:43,              9.32,              5.55
  31870,8/17/2012, 18:56:45,              9.39,              5.50
  31871,8/17/2012, 18:56:47,              9.39,              5.45
  31872,8/17/2012, 18:56:49,              9.27,              5.45
  31873,8/17/2012, 18:56:51,              9.29,              5.41
  31874,8/17/2012, 18:56:53,              9.29,              5.36
  31875,8/17/2012, 18:56:55,              9.44,              5.36
  31876,8/17/2012, 18:56:57,              9.39,              5.36
  31877,8/17/2012, 18:56:59,              9.39,              5.31
  31878,8/17/2012, 18:57:01,              9.42,              5.27
  31879,8/17/2012, 18:57:03,              8.37,              5.27
  31880,8/17/2012, 18:57:05,              5.49,              5.27
  31881,8/17/2012, 18:57:07,              2.52,              5.31
  31882,8/17/2012, 18:58:07,              1.12,              6.53
  31883,8/17/2012, 18:58:09,              3.12,              6.53
  31884,8/17/2012, 18:58:11,              5.19,              6.53
  31885,8/17/2012, 18:58:13,              7.47,              6.48
  31886,8/17/2012, 18:58:15,              9.29,              6.48
  31887,8/17/2012, 18:58:17,              9.34,              6.44
  31888,8/17/2012, 18:58:19,              9.47,              6.34
  31889,8/17/2012, 18:58:21,              9.47,              6.25
  31890,8/17/2012, 18:58:23,              9.37,              6.16
  31891,8/17/2012, 18:58:25,              9.52,              6.06
  31892,8/17/2012, 18:58:27,              9.42,              5.97
  31893,8/17/2012, 18:58:29,              9.42,              5.88
  31894,8/17/2012, 18:58:31,              9.44,              5.78
  31895,8/17/2012, 18:58:33,              9.44,              5.73
  31896,8/17/2012, 18:58:35,              9.47,              5.64
  31897,8/17/2012, 18:58:37,              9.44,              5.59
  31898,8/17/2012, 18:58:39,              9.34,              5.55
  31899,8/17/2012, 18:58:41,              9.42,              5.50
  31900,8/17/2012, 18:58:43,              9.27,              5.45
  31901,8/17/2012, 18:58:45,              9.37,              5.41
  31902,8/17/2012, 18:58:47,              9.42,              5.41
  31903,8/17/2012, 18:58:49,              9.37,              5.36
  31904,8/17/2012, 18:58:51,              9.34,              5.36
  31905,8/17/2012, 18:58:53,              9.42,              5.31
  31906,8/17/2012, 18:58:55,              9.37,              5.27
  31907,8/17/2012, 18:58:57,              9.29,              5.27
  31908,8/17/2012, 18:58:59,              8.54,              5.22
  31909,8/17/2012, 18:59:01,              5.67,              5.22
  31910,8/17/2012, 18:59:03,              2.67,              5.31
  31911,8/17/2012, 18:59:51,              1.14,              6.48
  31912,8/17/2012, 18:59:53,              3.12,              6.48
  31913,8/17/2012, 18:59:55,              5.24,              6.48
  31914,8/17/2012, 18:59:57,              7.49,              6.48
  31915,8/17/2012, 18:59:59,              9.42,              6.44
  31916,8/17/2012, 19:00:01,              9.39,              6.44
  31917,8/17/2012, 19:00:03,              9.49,              6.30
  31918,8/17/2012, 19:00:05,              9.34,              6.25
  31919,8/17/2012, 19:00:07,              9.29,              6.11
  31920,8/17/2012, 19:00:09,              9.37,              6.02
  31921,8/17/2012, 19:00:11,              9.37,              5.92
  31922,8/17/2012, 19:00:13,              9.42,              5.83
  31923,8/17/2012, 19:00:15,              9.37,              5.78
  31924,8/17/2012, 19:00:17,              9.37,              5.69
  31925,8/17/2012, 19:00:19,              9.42,              5.64
  31926,8/17/2012, 19:00:21,              9.44,              5.59
  31927,8/17/2012, 19:00:23,              9.39,              5.55
  31928,8/17/2012, 19:00:25,              9.37,              5.45
  31929,8/17/2012, 19:00:27,              9.42,              5.45
  31930,8/17/2012, 19:00:29,              9.34,              5.41
  31931,8/17/2012, 19:00:31,              9.42,              5.36
  31932,8/17/2012, 19:00:33,              9.42,              5.36
  31933,8/17/2012, 19:00:35,              9.39,              5.36
  31934,8/17/2012, 19:00:37,              9.34,              5.31
  31935,8/17/2012, 19:00:39,              9.34,              5.27
  31936,8/17/2012, 19:00:41,              9.32,              5.27
  31937,8/17/2012, 19:00:43,              7.04,              5.27
  31938,8/17/2012, 19:00:45,              4.07,              5.27
  31939,8/17/2012, 19:01:31,              1.02,              6.44
  31940,8/17/2012, 19:01:33,              3.09,              6.48
  31941,8/17/2012, 19:01:35,              5.24,              6.48
  31942,8/17/2012, 19:01:37,              7.34,              6.44
  31943,8/17/2012, 19:01:39,              9.22,              6.44
  31944,8/17/2012, 19:01:41,              9.47,              6.44
  31945,8/17/2012, 19:01:43,              9.49,              6.34
  31946,8/17/2012, 19:01:45,              9.42,              6.25
  31947,8/17/2012, 19:01:47,              9.39,              6.16
  31948,8/17/2012, 19:01:49,              9.37,              6.02
  31949,8/17/2012, 19:01:51,              9.44,              5.92
  31950,8/17/2012, 19:01:53,              9.44,              5.88
  31951,8/17/2012, 19:01:55,              9.44,              5.78
  31952,8/17/2012, 19:01:57,              9.52,              5.73
  31953,8/17/2012, 19:01:59,              9.44,              5.64
  31954,8/17/2012, 19:02:01,              9.42,              5.59
  31955,8/17/2012, 19:02:03,              9.44,              5.55
  31956,8/17/2012, 19:02:05,              9.47,              5.45
  31957,8/17/2012, 19:02:07,              9.39,              5.45
  31958,8/17/2012, 19:02:09,              9.39,              5.41
  31959,8/17/2012, 19:02:11,              9.52,              5.41
  31960,8/17/2012, 19:02:13,              9.52,              5.36
  31961,8/17/2012, 19:02:15,              9.49,              5.36
  31962,8/17/2012, 19:02:17,              9.02,              5.31
  31963,8/17/2012, 19:02:19,              6.47,              5.31
  31964,8/17/2012, 19:02:21,              3.49,              5.36
  31965,8/17/2012, 19:02:47,              2.14,              6.25
  31966,8/17/2012, 19:02:49,              4.19,              6.25
  31967,8/17/2012, 19:02:51,              6.34,              6.25
  31968,8/17/2012, 19:02:53,              8.27,              6.30
  31969,8/17/2012, 19:02:55,              9.54,              6.30
  31970,8/17/2012, 19:02:57,              9.59,              6.25
  31971,8/17/2012, 19:02:59,              9.52,              6.16
  31972,8/17/2012, 19:03:01,              9.64,              6.06
  31973,8/17/2012, 19:03:03,              9.62,              5.97
  31974,8/17/2012, 19:03:05,              9.42,              5.88
  31975,8/17/2012, 19:03:07,              9.49,              5.83
  31976,8/17/2012, 19:03:09,              9.52,              5.73
  31977,8/17/2012, 19:03:11,              9.49,              5.69
  31978,8/17/2012, 19:03:13,              9.37,              5.59
  31979,8/17/2012, 19:03:15,              9.52,              5.59
  31980,8/17/2012, 19:03:17,              9.47,              5.55
  31981,8/17/2012, 19:03:19,              9.49,              5.45
  31982,8/17/2012, 19:03:21,              9.42,              5.45
  31983,8/17/2012, 19:03:23,              9.07,              5.41
  31984,8/17/2012, 19:03:25,              6.72,              5.41
  31985,8/17/2012, 19:03:27,              3.77,              5.41
  31986,8/17/2012, 19:03:57,              2.04,              6.34
  31987,8/17/2012, 19:03:59,              4.22,              6.34
  31988,8/17/2012, 19:04:01,              6.22,              6.34
  31989,8/17/2012, 19:04:03,              8.39,              6.34
  31990,8/17/2012, 19:04:05,              9.42,              6.34
  31991,8/17/2012, 19:04:07,              9.34,              6.30
  31992,8/17/2012, 19:04:09,              9.37,              6.20
  31993,8/17/2012, 19:04:11,              9.39,              6.11
  31994,8/17/2012, 19:04:13,              9.32,              6.02
  31995,8/17/2012, 19:04:15,              9.39,              5.92
  31996,8/17/2012, 19:04:17,              9.39,              5.83
  31997,8/17/2012, 19:04:19,              9.59,              5.78
  31998,8/17/2012, 19:04:21,              9.47,              5.73
  31999,8/17/2012, 19:04:23,              9.42,              5.64
  32000,8/17/2012, 19:04:25,              9.47,              5.59
  32001,8/17/2012, 19:04:27,              9.42,              5.55
  32002,8/17/2012, 19:04:29,              9.37,              5.50
  32003,8/17/2012, 19:04:31,              9.34,              5.45
  32004,8/17/2012, 19:04:33,              9.42,              5.41
  32005,8/17/2012, 19:04:35,              9.52,              5.41
  32006,8/17/2012, 19:04:37,              9.47,              5.36
  32007,8/17/2012, 19:04:39,              9.54,              5.36
  32008,8/17/2012, 19:04:41,              9.47,              5.36
  32009,8/17/2012, 19:04:43,              9.37,              5.27
  32010,8/17/2012, 19:04:45,              9.47,              5.27
  32011,8/17/2012, 19:04:47,              9.24,              5.27
  32012,8/17/2012, 19:04:49,              6.57,              5.27
  32013,8/17/2012, 19:04:51,              3.67,              5.27
  32014,8/17/2012, 19:05:23,              1.12,              6.30
  32015,8/17/2012, 19:05:25,              3.29,              6.30
  32016,8/17/2012, 19:05:27,              5.44,              6.30
  32017,8/17/2012, 19:05:29,              7.57,              6.30
  32018,8/17/2012, 19:05:31,              9.44,              6.30
  32019,8/17/2012, 19:05:33,              9.39,              6.30
  32020,8/17/2012, 19:05:35,              9.54,              6.20
